yearBuilt,longitude,latitude,price,bedrooms,bathrooms,area
-1.0,-73.970078,40.579934,"$2,400/mo",2.0,1.5,1150.0
-1.0,-73.984306,40.578179,"$2,200/mo",2.0,2.0,
-1.0,-74.00582,40.57799,"$1,900/mo",2.0,1.0,1912.0
-1.0,-73.991524,40.57705,"$1,534/mo",1.0,1.0,
-1.0,-73.987715,40.576948,"$1,750/mo",1.0,1.0,675.0
-1.0,-74.00239,40.57245,"$1,815/mo",0.0,1.0,450.0
-1.0,-74.00011,40.57192,"$3,790/mo",2.0,2.0,
-1.0,-74.00239,40.57245,"$3,410/mo",2.0,2.0,950.0
-1.0,-74.00239,40.57245,"$2,455/mo",1.0,1.0,650.0
-1.0,-73.975245,40.581222,"$2,300/mo",2.0,2.0,1000.0
1927.0,-74.0011,40.57714,"$1,950/mo",2.0,1.0,
-1.0,-73.99644,40.57536,"$3,000/mo",5.0,2.0,1280.0
-1.0,-73.956137,40.656518,"$1,775/mo",1.0,1.0,850.0
-1.0,-73.961,40.65775,"$4,308/mo",3.0,2.0,
-1.0,-73.948354,40.669046,"$4,250/mo",3.0,3.0,
-1.0,-73.960634,40.658253,"$2,930/mo",3.0,2.0,1100.0
-1.0,-73.949747,40.662678,"$1,754/mo",1.0,1.0,657.0
-1.0,-73.961881,40.65742,"$1,700/mo",1.0,1.0,
-1.0,-73.950778,40.658992,"$1,950/mo",1.0,1.0,
-1.0,-73.950237,40.663401,"$2,450/mo",2.0,1.0,482.0
-1.0,-73.954363,40.669517,"$3,000/mo",4.0,1.5,
-1.0,-73.962157,40.659116,"$2,450/mo",2.0,1.0,
-1.0,-73.954539,40.662668,"$3,400/mo",3.0,1.0,900.0
1930.0,-73.960902,40.667254,"$1,899/mo",0.0,1.0,438.0
-1.0,-73.957286,40.66504,"$1,675/mo",0.0,1.0,500.0
-1.0,-73.950922,40.668591,"$3,850/mo",4.0,1.0,
-1.0,-73.953309,40.661614,"$2,200/mo",2.0,1.0,
-1.0,-73.961788,40.656848,"$1,930/mo",0.0,1.0,
1925.0,-73.951068,40.662686,"$2,299/mo",2.0,1.0,900.0
-1.0,-73.953513,40.663141,"$2,800/mo",2.0,2.0,1000.0
-1.0,-73.961835,40.657137,"$2,330/mo",1.0,1.0,
-1.0,-73.952536,40.663539,"$1,850/mo",1.0,1.0,
-1.0,-73.951765,40.661732,"$3,000/mo",3.0,1.0,1250.0
-1.0,-73.954599,40.665367,"$2,995/mo",3.0,1.0,1100.0
-1.0,-73.960186,40.659297,"$2,495/mo",2.0,1.0,
-1.0,-73.95353,40.663308,"$4,000/mo",3.0,2.5,1500.0
-1.0,-73.957027,40.66187,"$1,525/mo",0.0,1.0,
1925.0,-73.9598,40.65667,"$2,185/mo",2.0,1.0,
-1.0,-73.948792,40.665552,"$2,499/mo",2.0,1.0,
-1.0,-73.960658,40.664448,"$2,395/mo",1.0,1.0,
-1.0,-73.961212,40.658986,"$2,300/mo",1.0,1.0,760.0
-1.0,-73.960815,40.658529,"$2,800/mo",2.0,1.0,700.0
-1.0,-73.950278,40.669149,"$2,999/mo",3.0,1.0,
1901.0,-73.954784,40.659633,"$6,950/mo",4.0,3.0,2700.0
-1.0,-73.953449,40.654293,"$2,595/mo",2.0,1.0,
-1.0,-73.961689,40.645596,"$1,950/mo",2.0,1.0,
-1.0,-73.961407,40.649764,"$1,895/mo",1.0,1.0,620.0
-1.0,-73.95758,40.641553,"$1,600/mo",1.0,1.0,
-1.0,-73.956079,40.638127,"$1,975/mo",2.0,1.0,
-1.0,-73.955209,40.652494,"$2,377/mo",1.0,1.0,697.0
1950.0,-73.959166,40.644616,"$1,800/mo",1.0,1.0,600.0
-1.0,-73.960787,40.642464,"$2,350/mo",2.0,1.0,
-1.0,-73.960562,40.646795,"$1,400/mo",0.0,1.0,600.0
-1.0,-73.958106,40.637789,"$1,575/mo",1.0,1.0,
-1.0,-73.964961,40.653666,"$4,250/mo",2.0,2.0,913.0
-1.0,-73.961977,40.645179,"$1,495/mo",0.0,1.0,
-1.0,-73.953255,40.644655,"$2,099/mo",2.0,1.0,
-1.0,-73.952216,40.646217,"$2,400/mo",3.0,1.0,1200.0
-1.0,-73.962822,40.641219,"$2,450/mo",2.0,1.0,
-1.0,-73.950192,40.641395,"$2,195/mo",2.0,2.0,1000.0
-1.0,-73.957604,40.641206,"$1,599/mo",1.0,1.0,
-1.0,-73.95067,40.652594,"$1,999/mo",2.0,1.0,
-1.0,-73.957156,40.652605,"$2,519/mo",3.0,2.0,
-1.0,-73.953132,40.645109,"$2,099/mo",2.0,1.0,
-1.0,-73.961372,40.647447,"$1,600/mo",1.0,1.0,
-1.0,-74.00601,40.61131,"$3,000/mo",3.0,1.5,1824.0
-1.0,-74.007897,40.611696,"$2,800/mo",3.0,1.5,1300.0
-1.0,-74.01378,40.60847,"$2,495/mo",3.0,2.0,1300.0
-1.0,-74.01486,40.60853,"$2,495/mo",3.0,2.0,1300.0
-1.0,-74.01378,40.60847,"$2,600/mo",3.0,2.0,1188.0
-1.0,-74.00521,40.61898,"$2,200/mo",3.0,1.0,1200.0
-1.0,-74.00784,40.62334,"$2,000/mo",2.0,1.0,
1930.0,-74.022969,40.616681,"$2,300/mo",3.0,1.0,1400.0
-1.0,-74.022743,40.618068,"$2,100/mo",3.0,1.0,1100.0
-1.0,-74.02174,40.61716,"$2,100/mo",3.0,1.0,1100.0
-1.0,-74.006674,40.614948,"$2,100/mo",2.0,1.0,
-1.0,-74.00804,40.6197,"$2,800/mo",3.0,1.5,3000.0
-1.0,-74.00821,40.61612,"$3,500/mo",3.0,2.0,1500.0
-1.0,-74.012211,40.613737,"$2,750/mo",2.0,1.0,1012.0
1970.0,-74.007881,40.62128,"$2,800/mo",3.0,1.5,3432.0
-1.0,-73.999248,40.619285,"$2,400/mo",3.0,1.0,990.0
-1.0,-74.008313,40.612567,"$2,850/mo",3.0,1.5,1400.0
-1.0,-74.01607,40.60392,"$1,800/mo",2.0,1.0,
-1.0,-74.00521,40.61898,"$1,600/mo",1.0,1.0,975.0
-1.0,-74.00821,40.61612,"$3,500/mo",3.0,2.0,1500.0
-1.0,-74.00878,40.61557,"$1,600/mo",1.0,1.0,700.0
-1.0,-74.00947,40.62524,"$2,400/mo",3.0,1.0,1000.0
-1.0,-74.002297,40.620642,"$1,600/mo",1.0,1.0,
-1.0,-74.01727,40.60517,"$1,350/mo",1.0,1.0,
-1.0,-73.99912,40.618658,"$2,300/mo",3.0,1.0,
1940.0,-74.007803,40.625428,"$2,300/mo",3.0,1.5,1100.0
-1.0,-74.006929,40.616569,"$2,500/mo",3.0,1.0,1120.0
-1.0,-74.01391,40.60601,"$1,800/mo",2.0,1.0,
-1.0,-74.015685,40.62311,"$2,500/mo",4.0,2.0,1349.0
-1.0,-74.01727,40.60517,"$1,600/mo",1.0,1.0,
1950.0,-74.004607,40.619587,"$2,200/mo",3.0,1.0,1100.0
-1.0,-74.01272,40.61057,"$2,495/mo",3.0,2.0,1300.0
-1.0,-74.01272,40.61057,"$2,495/mo",3.0,2.0,1300.0
1920.0,-74.01391,40.60601,"$2,400/mo",3.0,1.0,
1920.0,-74.01391,40.60601,"$1,850/mo",2.0,1.0,
-1.0,-74.02001,40.62147,"$3,200/mo",4.0,2.0,1500.0
-1.0,-73.955653,40.60878,"$1,401/mo",1.0,1.0,
-1.0,-73.94424,40.60246,"$1,500/mo",2.0,1.0,600.0
-1.0,-73.94952,40.59498,"$2,300/mo",3.0,1.0,1000.0
-1.0,-73.956656,40.610308,"$1,950/mo",2.0,1.0,
-1.0,-73.93062,40.59476,"$2,400/mo",3.0,1.0,
-1.0,-73.95182,40.60162,"$3,200/mo",5.0,1.0,1700.0
1963.0,-73.958121,40.59381,"$1,400/mo",0.0,1.0,500.0
-1.0,-73.95845,40.60468,"$2,100/mo",2.0,1.0,
1940.0,-73.946243,40.595348,"$1,390/mo",1.0,1.0,1958.0
-1.0,-73.94424,40.60246,"$1,500/mo",2.0,1.0,650.0
-1.0,-73.95442,40.60378,"$2,800/mo",4.0,1.0,1100.0
-1.0,-73.948774,40.600074,"$2,500/mo",3.0,1.0,
-1.0,-73.95692,40.59659,"$1,600/mo",2.0,1.0,700.0
-1.0,-73.94635,40.59839,"$2,600/mo",3.0,1.0,1100.0
-1.0,-73.958654,40.592631,"$1,430/mo",0.0,1.0,
-1.0,-73.9594,40.5939,"$2,000/mo",2.0,1.0,
-1.0,-73.94481,40.5955,"$2,100/mo",2.0,1.0,1200.0
-1.0,-73.95232,40.60401,"$1,410/mo",0.0,1.0,500.0
-1.0,-73.94274,40.595729,"$2,100/mo",2.0,1.0,1200.0
2006.0,-73.95182,40.60162,"$2,300/mo",2.0,1.0,
-1.0,-73.955393,40.598472,"$2,300/mo",1.0,1.0,
-1.0,-73.9582,40.60337,"$1,800/mo",2.0,1.0,800.0
-1.0,-73.9557,40.5989,"$2,600/mo",3.0,1.5,1000.0
1950.0,-73.937379,40.599191,"$2,100/mo",2.0,1.0,1000.0
-1.0,-73.95182,40.60162,"$1,900/mo",1.0,1.0,900.0
1940.0,-73.937721,40.600319,"$1,400/mo",1.0,1.0,
-1.0,-73.955058,40.598281,"$2,300/mo",3.0,1.0,
-1.0,-73.95559,40.60994,"$1,900/mo",2.0,1.0,800.0
-1.0,-73.95559,40.60994,"$1,900/mo",2.0,1.0,800.0
1939.0,-73.953871,40.608341,"$1,375/mo",0.0,1.0,350.0
-1.0,-73.9564,40.59882,"$2,600/mo",3.0,1.5,1100.0
-1.0,-73.9557,40.5989,"$2,300/mo",3.0,1.0,
1960.0,-73.938719,40.600582,"$2,000/mo",2.0,1.0,2700.0
-1.0,-73.95772,40.60579,"$1,900/mo",2.0,1.0,700.0
-1.0,-73.95785,40.59649,"$2,200/mo",3.0,1.5,800.0
1965.0,-73.962265,40.618005,"$1,600/mo",1.0,1.0,73080.0
-1.0,-73.963393,40.617093,"$2,225/mo",2.0,1.5,
-1.0,-73.956707,40.615932,"$1,775/mo",1.0,1.0,750.0
-1.0,-73.954624,40.611531,"$2,300/mo",2.0,2.0,869.0
-1.0,-73.966674,40.625781,"$1,625/mo",1.0,1.0,800.0
-1.0,-73.957924,40.631594,"$2,877/mo",2.0,2.0,1200.0
-1.0,-73.96842,40.629037,"$1,795/mo",1.0,1.0,
1958.0,-73.957436,40.633253,"$3,200/mo",3.0,2.0,81000.0
1930.0,-73.956738,40.626596,"$2,099/mo",2.0,1.0,650.0
-1.0,-73.965163,40.628566,"$2,000/mo",2.0,1.0,800.0
-1.0,-73.971826,40.617411,"$1,595/mo",1.0,1.0,585.0
1949.0,-73.96956,40.615742,"$2,600/mo",2.0,2.0,1300.0
-1.0,-73.957751,40.612851,"$1,850/mo",1.0,1.0,
-1.0,-73.956225,40.619973,"$3,299/mo",2.0,2.0,1126.0
-1.0,-73.954518,40.613649,"$1,895/mo",2.0,1.0,
-1.0,-73.957198,40.631991,"$2,049/mo",2.0,1.0,
-1.0,-73.963143,40.617298,"$2,400/mo",2.0,1.5,
-1.0,-73.95634,40.62545,"$1,625/mo",1.0,1.0,
-1.0,-73.956715,40.619031,"$3,013/mo",2.0,2.0,1115.0
-1.0,-73.962218,40.628015,"$2,800/mo",3.0,1.0,
2006.0,-73.970497,40.630257,"$2,800/mo",2.0,2.0,1051.0
1931.0,-73.972929,40.629055,"$2,300/mo",2.0,1.0,2620.0
-1.0,-73.962369,40.626873,"$1,815/mo",1.0,1.0,800.0
1910.0,-73.966391,40.635066,"$6,000/mo",5.0,2.5,2631.0
-1.0,-73.966078,40.634945,"$2,000/mo",1.0,1.0,875.0
-1.0,-73.962407,40.61676,"$1,625/mo",1.0,1.0,
-1.0,-73.954435,40.617392,"$2,355/mo",1.0,1.0,526.0
1915.0,-73.96483,40.629848,"$2,650/mo",2.0,1.0,3754.0
-1.0,-73.964358,40.634392,"$2,308/mo",1.0,1.0,
-1.0,-73.957243,40.617108,"$1,800/mo",2.0,1.0,
-1.0,-73.9571,40.627045,"$2,200/mo",2.0,1.0,
-1.0,-73.95678,40.617182,"$1,829/mo",1.0,1.0,
1963.0,-73.968011,40.614551,"$2,300/mo",1.0,1.0,850.0
-1.0,-73.998424,40.674722,"$2,999/mo",2.0,1.0,
-1.0,-73.996441,40.678951,"$2,800/mo",1.0,1.0,
-1.0,-73.999673,40.676237,"$3,100/mo",1.0,1.0,800.0
-1.0,-74.002167,40.683923,"$2,750/mo",1.0,1.0,
-1.0,-73.998059,40.686329,"$10,000/mo",3.0,2.0,1700.0
-1.0,-73.996743,40.680018,"$3,200/mo",1.0,1.0,
-1.0,-74.012334,40.674341,"$3,800/mo",3.0,2.0,1000.0
-1.0,-73.999037,40.685483,"$3,500/mo",2.0,1.0,
-1.0,-74.000521,40.676831,"$2,400/mo",0.0,1.0,750.0
-1.0,-73.991656,40.677379,"$4,550/mo",2.0,2.0,1000.0
-1.0,-73.993284,40.681093,"$2,600/mo",1.0,1.0,
-1.0,-73.993719,40.680953,"$3,650/mo",2.0,1.0,950.0
-1.0,-73.999071,40.674609,"$5,300/mo",4.0,2.0,1800.0
1900.0,-74.008937,40.680977,"$2,500/mo",2.0,1.0,850.0
-1.0,-74.00999,40.679452,"$2,750/mo",1.0,1.0,620.0
-1.0,-73.99224,40.683152,"$2,800/mo",1.0,1.0,
-1.0,-74.005125,40.679335,"$1,950/mo",1.0,1.0,
-1.0,-73.999331,40.68558,"$2,740/mo",1.0,1.0,
1900.0,-74.001498,40.682859,"$3,775/mo",3.0,2.0,980.0
-1.0,-73.999344,40.677611,"$6,300/mo",2.0,1.5,1600.0
-1.0,-74.000345,40.676426,"$2,695/mo",2.0,1.0,800.0
-1.0,-73.999268,40.67759,"$6,995/mo",3.0,1.5,1600.0
-1.0,-74.000184,40.68564,"$2,650/mo",1.0,1.0,
-1.0,-74.002848,40.67643,"$2,000/mo",1.0,1.0,875.0
1899.0,-74.005418,40.683352,"$3,950/mo",2.0,2.0,2100.0
-1.0,-74.011486,40.678885,"$2,285/mo",1.0,1.0,750.0
-1.0,-73.995728,40.678357,"$4,485/mo",3.0,1.0,1200.0
-1.0,-74.002202,40.683636,"$3,200/mo",1.0,1.0,1100.0
-1.0,-74.011524,40.676083,"$2,600/mo",2.0,1.0,700.0
-1.0,-73.997663,40.679924,"$3,500/mo",1.0,1.0,1000.0
1899.0,-73.996144,40.679499,"$2,800/mo",1.0,1.0,3072.0
-1.0,-73.998506,40.682901,"$3,000/mo",1.0,1.0,900.0
-1.0,-74.000046,40.681512,"$2,750/mo",1.0,1.0,1350.0
-1.0,-74.000085,40.679968,"$12,990/mo",6.0,2.5,2400.0
-1.0,-74.001218,40.677399,"$2,400/mo",0.0,1.0,600.0
1900.0,-74.002224,40.68318,"$2,500/mo",1.0,1.0,2520.0
1930.0,-73.998275,40.680095,"$2,575/mo",1.0,1.0,750.0
-1.0,-73.994469,40.663397,"$3,300/mo",1.0,1.0,
-1.0,-73.994974,40.662272,"$5,300/mo",3.0,2.0,1200.0
-1.0,-73.996691,40.661044,"$2,150/mo",2.0,1.0,
-1.0,-74.003371,40.650666,"$1,600/mo",1.0,1.0,
-1.0,-73.993871,40.663166,"$3,100/mo",2.0,1.0,
1910.0,-73.999058,40.657178,"$3,900/mo",3.0,2.0,2016.0
-1.0,-74.003089,40.656029,"$3,100/mo",3.0,1.0,
-1.0,-73.994762,40.66005,"$4,154/mo",3.0,2.0,950.0
-1.0,-73.994381,40.661652,"$2,499/mo",2.0,2.0,
-1.0,-74.006935,40.649725,"$2,200/mo",2.0,1.0,900.0
2005.0,-73.994356,40.663505,"$3,100/mo",2.0,2.0,900.0
-1.0,-73.9968,40.66311,"$1,875/mo",1.0,1.0,
-1.0,-73.997965,40.662539,"$1,995/mo",1.0,1.0,650.0
-1.0,-73.994645,40.6609,"$2,500/mo",2.0,1.0,700.0
-1.0,-74.004408,40.650446,"$1,950/mo",1.0,1.0,690.0
-1.0,-73.997855,40.643688,"$1,800/mo",1.0,1.0,
-1.0,-74.006881,40.65096,"$2,175/mo",1.0,1.0,
-1.0,-73.909152,40.674955,"$3,195/mo",3.0,3.0,
-1.0,-73.924839,40.681914,"$2,100/mo",2.0,1.0,
-1.0,-73.915603,40.679231,"$2,000/mo",2.0,1.0,
-1.0,-73.925273,40.668928,"$2,199/mo",2.0,1.0,700.0
-1.0,-73.911501,40.677185,"$1,600/mo",1.0,1.0,
-1.0,-73.919438,40.677558,"$2,950/mo",3.0,1.0,
-1.0,-73.923427,40.671336,"$2,400/mo",2.0,1.0,
-1.0,-73.92455,40.682237,"$5,700/mo",3.0,2.5,2000.0
1910.0,-73.930661,40.680033,"$3,395/mo",3.0,2.0,1500.0
1910.0,-73.931972,40.683462,"$3,000/mo",3.0,2.0,
1899.0,-73.90878,40.679572,"$3,800/mo",3.0,2.5,1706.0
-1.0,-73.931205,40.679967,"$2,400/mo",2.0,1.0,1000.0
-1.0,-73.917452,40.676121,"$2,795/mo",3.0,1.5,1100.0
-1.0,-73.927831,40.680836,"$2,499/mo",2.0,1.0,
-1.0,-73.924859,40.678431,"$2,350/mo",3.0,2.0,1000.0
-1.0,-73.915457,40.682243,"$2,850/mo",4.0,1.0,
-1.0,-73.921344,40.681335,"$2,500/mo",1.0,1.0,
-1.0,-73.935255,40.682523,"$4,450/mo",5.0,1.5,
1910.0,-73.936244,40.684351,"$2,100/mo",1.0,1.0,2304.0
-1.0,-73.909901,40.675987,"$1,800/mo",1.0,1.0,950.0
-1.0,-73.928445,40.685252,"$1,700/mo",0.0,1.0,
2007.0,-73.916559,40.67318,"$2,000/mo",2.0,1.0,750.0
1901.0,-73.90755,40.675107,"$2,350/mo",3.0,1.0,
-1.0,-73.926203,40.677726,"$2,500/mo",3.0,1.0,700.0
1899.0,-73.917806,40.683011,"$2,600/mo",2.0,2.0,900.0
-1.0,-73.905659,40.678872,"$2,499/mo",4.0,1.0,
-1.0,-73.920525,40.679043,"$1,950/mo",2.0,1.0,
-1.0,-73.92835,40.680903,"$4,300/mo",4.0,2.0,
-1.0,-73.925776,40.679888,"$2,800/mo",3.0,1.5,1300.0
-1.0,-73.923514,40.673991,"$2,580/mo",2.0,2.0,
-1.0,-73.909591,40.676134,"$2,566/mo",2.0,2.0,
-1.0,-73.91593,40.670845,"$2,500/mo",3.0,1.0,1200.0
-1.0,-73.932624,40.68427,"$1,695/mo",0.0,1.0,
-1.0,-73.91451,40.671161,"$2,499/mo",4.0,1.0,
-1.0,-73.92491,40.63699,"$2,500/mo",3.0,1.5,1200.0
-1.0,-73.90666,40.62309,"$2,450/mo",3.0,1.5,1300.0
-1.0,-73.912035,40.621737,"$1,600/mo",1.0,1.0,
-1.0,-73.91616,40.62238,"$2,000/mo",2.0,1.0,
-1.0,-73.928135,40.632859,"$2,400/mo",3.0,1.0,2600.0
-1.0,-73.92592,40.61045,"$1,400/mo",1.0,1.0,1106.0
1960.0,-73.912695,40.607762,"$2,300/mo",3.0,1.5,2170.0
2002.0,-73.941224,40.61887,"$1,949/mo",2.0,1.0,850.0
-1.0,-73.91537,40.6145,"$1,800/mo",1.0,1.0,99999.0
-1.0,-73.918013,40.623226,"$2,000/mo",2.0,1.0,
-1.0,-73.92963,40.61367,"$1,400/mo",1.0,1.0,
-1.0,-73.91335,40.60442,"$2,300/mo",3.0,1.5,
-1.0,-73.92846,40.61161,"$1,400/mo",1.0,1.0,1192.0
1955.0,-73.929369,40.607599,"$1,900/mo",1.0,1.0,800.0
-1.0,-73.9298,40.61877,"$1,700/mo",1.0,1.0,800.0
-1.0,-73.91208,40.6072,"$2,500/mo",3.0,1.5,
-1.0,-73.913679,40.609339,"$2,200/mo",2.0,1.0,1000.0
-1.0,-73.92846,40.61161,"$1,400/mo",1.0,1.0,1000.0
-1.0,-73.92232,40.62165,"$2,700/mo",4.0,2.0,
1940.0,-73.931135,40.61435,"$2,500/mo",5.0,2.0,2200.0
-1.0,-73.92661,40.62589,"$2,800/mo",3.0,2.0,
-1.0,-73.92661,40.62589,"$2,600/mo",3.0,1.0,
-1.0,-73.93462,40.61603,"$2,000/mo",2.0,1.0,
-1.0,-73.940837,40.619462,"$2,500/mo",3.0,1.0,1200.0
-1.0,-73.89998,40.61421,"$3,500/mo",3.0,2.0,2948.0
-1.0,-73.89857,40.61515,"$1,800/mo",2.0,1.0,1000.0
-1.0,-73.937,40.62053,"$1,700/mo",1.0,1.0,
-1.0,-73.90057,40.61586,"$2,900/mo",3.0,2.0,1200.0
-1.0,-73.927806,40.633132,"$2,400/mo",3.0,1.0,
-1.0,-73.92843,40.60594,"$2,100/mo",2.0,1.0,
-1.0,-73.93741,40.62122,"$1,700/mo",1.0,1.0,750.0
-1.0,-73.90057,40.61586,"$2,900/mo",3.0,1.5,1500.0
1965.0,-73.91478,40.625737,"$2,400/mo",3.0,1.0,1100.0
-1.0,-73.91967,40.61161,"$2,300/mo",3.0,1.5,3088.0
-1.0,-73.91418,40.62368,"$2,200/mo",3.0,1.5,
1965.0,-73.912261,40.608978,"$2,100/mo",2.0,1.0,2529.0
2005.0,-73.907309,40.624102,"$2,800/mo",2.0,2.0,979.0
-1.0,-73.91329,40.60831,"$1,450/mo",1.0,1.0,1624.0
-1.0,-73.91148,40.60667,"$3,850/mo",5.0,3.0,
-1.0,-73.95607,40.59209,"$2,500/mo",3.0,1.5,1300.0
-1.0,-73.95874,40.59039,"$1,350/mo",1.0,1.0,600.0
-1.0,-73.959206,40.576603,"$2,700/mo",1.0,1.0,800.0
-1.0,-73.96253,40.58478,"$1,300/mo",1.0,1.0,
-1.0,-73.938688,40.580271,"$2,900/mo",2.0,2.0,1300.0
-1.0,-73.95607,40.59209,"$2,500/mo",3.0,1.5,
2005.0,-73.966894,40.580877,"$2,700/mo",3.0,3.5,1300.0
-1.0,-73.958726,40.588695,"$2,080/mo",2.0,1.0,900.0
-1.0,-73.96657,40.57904,"$3,300/mo",2.0,3.0,1400.0
-1.0,-73.962549,40.576934,"$2,000/mo",2.0,1.0,
-1.0,-73.937747,40.592361,"$2,300/mo",3.0,1.5,1200.0
1964.0,-73.9688,40.57946,"$2,800/mo",2.0,1.0,1090.0
-1.0,-73.96357,40.57928,"$2,395/mo",2.0,2.0,1210.0
-1.0,-73.96239,40.57741,"$2,100/mo",1.0,1.0,700.0
-1.0,-73.96657,40.57904,"$3,175/mo",2.0,3.0,1400.0
-1.0,-73.96231,40.58848,"$1,900/mo",2.0,1.0,
1930.0,-73.96113,40.5758,"$1,700/mo",1.0,1.0,
-1.0,-73.93736,40.59198,"$2,200/mo",3.0,1.5,1100.0
1935.0,-73.955306,40.577119,"$1,500/mo",0.0,1.0,600.0
-1.0,-73.956457,40.578222,"$1,750/mo",1.0,1.0,500.0
1937.0,-73.95526,40.577895,"$1,750/mo",1.0,1.0,800.0
-1.0,-73.96705,40.58872,"$1,725/mo",1.0,1.0,900.0
1940.0,-73.95568,40.58997,"$1,600/mo",2.0,1.0,700.0
-1.0,-73.96051,40.59161,"$2,195/mo",3.0,1.0,1200.0
-1.0,-73.959625,40.590942,"$2,195/mo",3.0,1.0,1200.0
-1.0,-73.96051,40.59161,"$2,195/mo",3.0,1.0,1200.0
-1.0,-73.96051,40.59161,"$2,195/mo",3.0,1.0,1300.0
1980.0,-73.944014,40.587766,"$1,850/mo",1.0,1.0,731.0
-1.0,-73.95431,40.5784,"$3,195/mo",3.0,2.0,1750.0
-1.0,-73.94928,40.58801,"$1,900/mo",1.0,1.0,800.0
-1.0,-73.894978,40.646994,"$1,600/mo",1.0,1.0,
1970.0,-73.906906,40.636222,"$2,800/mo",3.0,2.0,3076.0
1965.0,-73.910941,40.633877,"$3,200/mo",3.0,2.5,3450.0
-1.0,-73.8889,40.62992,"$1,400/mo",0.0,1.0,2907.0
-1.0,-73.917839,40.653514,"$2,750/mo",5.0,2.0,1000.0
2005.0,-73.894997,40.636377,"$2,500/mo",3.0,1.5,840.0
-1.0,-73.914953,40.64915,"$1,500/mo",1.0,1.0,675.0
-1.0,-73.90933,40.644499,"$2,000/mo",2.0,1.0,
-1.0,-73.91531,40.65299,"$2,700/mo",3.0,1.0,
-1.0,-73.907718,40.632048,"$2,000/mo",2.0,1.0,
-1.0,-73.890893,40.630778,"$2,350/mo",2.0,2.0,
-1.0,-73.90645,40.63616,"$1,900/mo",2.0,1.0,1738.0
-1.0,-73.91212,40.63332,"$1,685/mo",2.0,1.0,
-1.0,-73.91089,40.638994,"$1,650/mo",1.0,1.0,1500.0
1959.0,-73.89224,40.645952,"$1,900/mo",2.0,1.0,840.0
-1.0,-73.91631,40.64953,"$4,500/mo",4.0,2.5,2300.0
-1.0,-73.90905,40.63011,"$1,500/mo",1.0,1.0,
-1.0,-73.90011,40.63837,"$1,975/mo",3.0,1.0,2683.0
-1.0,-73.88953,40.62935,"$2,200/mo",3.0,2.0,
-1.0,-73.900695,40.628338,"$2,350/mo",2.0,1.0,
-1.0,-73.91595,40.65259,"$2,500/mo",4.0,1.0,1100.0
-1.0,-73.912342,40.650788,"$2,075/mo",2.0,1.0,1000.0
1945.0,-73.91593,40.64977,"$2,599/mo",3.0,1.0,1300.0
-1.0,-73.89103,40.63862,"$1,900/mo",2.0,1.0,1000.0
-1.0,-73.913614,40.636219,"$2,700/mo",3.0,1.5,3000.0
1915.0,-73.913889,40.652608,"$1,950/mo",2.0,1.0,2080.0
-1.0,-73.908093,40.638078,"$3,000/mo",3.0,1.0,1100.0
-1.0,-73.907231,40.64766,"$1,750/mo",2.0,1.0,
1965.0,-73.90747,40.63928,"$2,600/mo",3.0,2.0,
-1.0,-73.9052,40.64073,"$2,300/mo",3.0,1.0,
-1.0,-73.90333,40.63996,"$2,500/mo",3.0,1.5,
-1.0,-73.898986,40.633162,"$1,800/mo",2.0,1.0,
-1.0,-73.90312,40.64721,"$2,350/mo",3.0,1.5,2184.0
1915.0,-73.891441,40.635777,"$1,550/mo",1.0,1.0,1344.0
1970.0,-73.910338,40.637352,"$2,000/mo",2.0,1.5,2565.0
-1.0,-73.904397,40.630167,"$2,350/mo",2.0,1.0,1000.0
-1.0,-73.9057,40.62861,"$1,150/mo",0.0,1.0,
-1.0,-73.91493,40.63701,"$2,700/mo",3.0,1.5,1828.0
-1.0,-73.912889,40.700796,"$2,932/mo",3.0,1.0,
-1.0,-73.919526,40.700069,"$3,000/mo",2.0,2.0,1200.0
-1.0,-73.933382,40.693673,"$2,875/mo",3.0,1.0,
-1.0,-73.916265,40.704622,"$2,800/mo",1.0,1.0,
-1.0,-73.916378,40.699869,"$2,295/mo",2.0,2.0,900.0
-1.0,-73.918779,40.699341,"$2,499/mo",2.0,1.0,
2012.0,-73.923495,40.700802,"$2,500/mo",2.0,1.0,584.0
-1.0,-73.923016,40.704867,"$4,120/mo",4.0,1.5,
-1.0,-73.903809,40.692221,"$1,999/mo",2.0,1.0,793.0
-1.0,-73.912761,40.698604,"$2,800/mo",3.0,1.0,
-1.0,-73.917904,40.704795,"$2,599/mo",2.0,1.0,
-1.0,-73.916985,40.700236,"$2,400/mo",2.0,1.0,
-1.0,-73.905843,40.693719,"$2,940/mo",2.0,1.0,
-1.0,-73.927166,40.701774,"$3,050/mo",3.0,1.5,
-1.0,-73.918748,40.696738,"$2,300/mo",1.0,1.0,
-1.0,-73.915035,40.697552,"$3,000/mo",4.0,1.5,
-1.0,-73.918428,40.703508,"$2,300/mo",2.0,1.0,
-1.0,-73.917233,40.70092,"$4,200/mo",5.0,2.0,2500.0
-1.0,-73.927962,40.705292,"$2,500/mo",1.0,1.0,800.0
-1.0,-73.927653,40.703251,"$2,450/mo",2.0,1.0,
-1.0,-73.913674,40.701959,"$3,000/mo",3.0,2.0,
-1.0,-73.916546,40.704241,"$1,950/mo",1.0,1.0,
